
I hope it's not a boring place.	3
Neraizel	
Neraizel says she forgot to use her skill points before entering the match. What should we say to her?	
That's unacceptable!	
You can only find your true potential when you don't rely on your skills!	
Well, we can't do anyting about that right now. Let's focus more on passing the ball.	3
Neraizel	
The representative of the refugees of Karladure is pleading you to throw the next match because Guinevere, who is providing them economic support, is playing for your next opponent. What should we say?	
A square match is what suites a proud royalty.	3
Would she be happy if she finds out you're doing this?	
That has nothing to do with us.	
Neraizel	
Neraizel wants to hear about your plans on training the new players. What should we answer?	
Perfect planning and perfect execution	1
All goes as planned....Hmm? Just ignore that.	
Why don't you join them and find out?	
	
Kiki	
It's a very intense match and Kiki falls on the ground, but a player on the other team helps Kiki up and the two exchange smiles.	
Guess the match isn't tough for you, huh?	
True sportsmanship! Wonderful!	1
That player must have a heart of gold.	3
Kiki	
The opponent team is spreading rumors that they lost because your team played dirty. What should we do?	
Well, you did get ''dirty'' by falling in the dirt.	
We didn't play dirty, right?	
They will never learn with an attitude like that.	3
Kiki	
Kiki was watching penguins play soccer and suddenly decided to raise a pet penguin herself. Let's talk to her.	
Oh. that'll be so cute.	3
It would be good to have one of each color. and when they're all grown up... Make' em into a good meal!	
We can play soccer with the penguins.	1
Kiki	
The team made it up to the semi-finals after counting the goal differences. Kiki asks how you feel. How should we answer?	
What, are you expecting something like "I feel like I can fly" or something?	
This is where things get serious. We're going for the win!	1
Wow. I'm sooooo happy.	3
Kiki	
You come across Sammy while walking the street with Kiki. Let's talk to her.	
We'll win next time!	1
Do you also do fortune telling? I think I'm in love.	3
(Ignore.)	
Kiki	
Kiki is saying that her teammates are what keeps her going.	
(Puts your thumbs up, wink, and send a juicy smile.)	
(Pats her on the head.)	3
(Just nod your head.)	
Kiki	
Baltheon, who was upset when he was asked about his past, suddenly started to feel better when he saw Kiki.	
I think he felt better because of the positive energy you always have around you.	1
Maybe he got embarrassed for being obsessed with his past?	3
You saved us all from awkward moment by tripping on your own foot.	
Kiki	
The next opponent is the Lab Rat Entry. You hear that all of the players on the other team are victims of experiments and this makes you feel uncomfortable.	
That's a sad story. I'm tearing up.	3
I feel bad for them, but that's no excuse for throwing the game.	
It would be rude to them if we don't do our best.	-1
Kiki	
You visit Marilyn's house and see Hildegard eating ramen.	
Can't you cook ramen by yourself?	3
Ramen, that's a dangerous food to cook.	
Is Marilyn your mother or nanny?	1
Kiki	
Kiki seems to be satisfied with the perfect team work. Let's talk to her.	
It's thanks to you! Thanks for listening to my instructions!	1
I'm starting to see true strength in this team.	3
Perfect! No mistakes made!	-1
Kiki	
Kiki falls to the ground after clashing with the opponent. What should we say to her?	
If that's all you got, just stay down. It's okay.	-1
Get up! The game's not over! You better not give up!	-1
Well, let's start by dropping that player's HP to 1.	3
Kiki	
Latios is chatting with Kiki after the match. Let's barge in.	
Don't you think about sneaking her out. She's our pretty girl.	-1
Kiki was fantastic on the field, right?	1
I'm looking forward to our next match!	3
Kiki	
You're watching the storm with Kiki and you spot Princess Meiran taking a walk while humming.	
Is something troubling her? I'm having a bad feeling.	-1
What's wrong with her?	3
She shines even in the darkest storms! How gorgeous!	-1
Kiki	
You come across Kiki being lost and wandering around while going back to the lodging. Let's talk to her.	
Are you feeling alright?	3
Don't use that ability on the field...	-1
Don't worry, I'll go with you.	-1
Kiki	
A player on the other team says soccer became enjoyable after confronting Kiki. What should you say?	
Well, Kiki does have that kind of charm.	3
Well, you're cute as Kiki.	
I hope you two become good rivals.	
Kiki	
Kiki is asking about your thoughts on meeting an extraterrestrial being. Let's give her an answer.	
I'm afraid to be honest.	
I was always looking forward for that moment.	3
Stay by my side and make sure i don't make any mistakes, will you?	
Kiki	
Kiki looks nervous because the team will be moving to the planet where the next match will be held by taking a space shuttle without the help of Littre.	
Did you prepare your meds in case you get space-sick? Never mind, I'll prepare the meds.	-1
Don't worry. Leave it up to me.	-1
Littre will be fine.	3
Kiki	
Kiki is angry about the opponent's resilient attack on you. What should we say?	
Don't worry about me! Do your job!	
Can you peel this guy off of me?	3
Don't come over here! It's dangerous!	-1
Kiki	
Kiki lost to the opponent and fell to the ground. What should we do?	
This doesn't look good...Can anybody give her some heals?	3
Well, this could all have been prevented if you just consumed those Swirlies like I told you...	
I will avenge you!	
Kiki	
You come across Kiki who is limping. She says it's nothing. What should we do?	
I think I'll get injured too if you're on the field. Please sit on the bench.	-1
Trust me and your teammates. Sit this one out.	-1
Don't push yourself too hard. Get off the field if you don't think you can continue.	3
Kiki	
Kiki's opponent is smiling whenever they confront each other on the field. Kiki seems to be nervous. Let's talk to her.	
That player is just messing with you.	3
I think that player likes you.	1
You're doing fine. Don't play your opponent's game.	
Kiki	
Lynia is cleaning the streets with the members of Jeneva Crew. Kiki is curious and wants to take a look.	
We should probably ignore them and just walk by.	
Let's go help them!	1
They must love volunteer work!	3
Kiki	
You find Kiki depressed for not playing well during the match. Let's cheer her up.	
Don't mind. It's our fault. We weren't able to make use of your strength	
You did well and thank you for that	3
It's not your fault that you fell during the match. Don't worry about it!	
Kiki	
Kiki is questioning your promise to make the best team ever. It's time to redeem yourself.	
Don't be all negative because there were some mistakes. You're a precious part of this team.	-1
Don't be anxious. Have faith and keep following me.	-1
That's why I need your help.	3
Kiki	
The crowd is cheering for Kiki. Kiki seems to find this situation new and a bit uncomfortable. Let's help her out.	
They're all in love with your enthusiatic play.	1
They know you gave everything you got. It was spectacular.	3
How about just accepting the compliments for today?	
Kiki	
The team will be cleaning up the lodging. What will you have Kiki do?	
(Give her instructions so that she can do her share of the cleaning quickly.)	
(Let her take some of the team members and allow them to clean freely)	3
(Let her clean, but warn her not to cause any trouble.)	
Kiki	
The team will not have a match for some time. Kiki asks you about your plan.	
We could ask one of the top teams for a friendly match.	-1
Hmmm, wanna go shopping?	
I have a very hard training session all planed up for everybody.	
Kiki	
Kiki is surrounded by fans and seems to be overwhelmed. Let's talk to her.	
I hope this won't affect your performance on the field.	-1
The fans love your performance!	1
Should've practiced that autograph like I told you.	3
Kiki	
The members of Siena Celtron are furiously searching the stadium for Kuma.	
Kuma alert! Get back to the shelter!	-1
Let's ignore them and get ready for the match.	1
Let's give them a hand.	3
Kiki	
Kiki brought a drink that she says received from the coach on the other team. It looks very suspicious especially with the dark fumes coming out of it.	
The drink looks really scary... But we can't just throw it away...	3
Throw it away. NOW.	-1
Drink it up!	1
Kiki	
A player on the other side is on the field with his arms tied up. Let's talk about this with Kiki.	
I feel like he's mocking us!	-1
It hurts when the whip first crackles. And the pain just keeps ramping up.	
He still has his two legs functioning. I see no problem with that.	
Kiki	
Kiki is stressed out saying her opponent has the upper ground on every aspect. What should we do?	
You can overcome this like always. Right?	3
It's not your fault. It's your mistakes that look the opponents off guard.	
Let's solve the problems one by one.	
Kiki	
Kiki is having trouble with continuing nightmares. Let's talk to her.	
I'll sleep by your side tonight.	-1
I see. We must be careful. I'll be watching over you.	
It's just a dream. Forget about it.	
Kiki	
You're walking in a narrow ally and come across Kiki having an intense staring contest with the captain of the opposing team. What should we say?	
Save the energy for the match.	
How about solving this with a game of rock, scissors, paper?	3
...I see two idiots standing in front of me...	
Kiki	
The game ended as a tie, but it seems that the competition between Kiki and her opponent isn't over yet.	
You better win that fight!	3
Hey! The match is over!	
I've never seen her worked up that much.	-1
Kiki	
Kiki scored a hat trick and led the team to a complete victory! Congratulate her!	
Hmm? Didn't we win the game when we scored the first goal?	
That was awesome! I'm looking forward to seeing more of that!	-1
You're starting to show the world your true potential! I'm impressed!	1
Kiki	
Kiki suggests that we have a team dinner to lighten things up. What will be your reaction?	
How about we go eat salad? I'm on a diet.	3
How could you think about eating at a time like this? I'm disappointed in you.	
Good idea. Let's go eat some meat!	
Kiki	
Kiki has shown outstanding performance on both the offensive and defensive side. She is asking for your evaluation on her plays. Let's give her an answer.	
